attraction_id,name,location,description,opening_hours,category,price
375,Attr375,City175,Attraction number 375 in category Adventure,11:00:00,Adventure,86.25
376,Attr376,City176,Attraction number 376 in category Museum,12:00:00,Museum,87.0
377,Attr377,City177,Attraction number 377 in category Nature,13:00:00,Nature,87.75
378,Attr378,City178,Attraction number 378 in category Food,08:00:00,Food,88.5
379,Attr379,City179,Attraction number 379 in category Tour,09:00:00,Tour,89.25
380,Attr380,City180,Attraction number 380 in category Water,10:00:00,Water,90.0
381,Attr381,City181,Attraction number 381 in category History,11:00:00,History,90.75
382,Attr382,City182,Attraction number 382 in category Culture,12:00:00,Culture,91.5
383,Attr383,City183,Attraction number 383 in category Adventure,13:00:00,Adventure,92.25
384,Attr384,City184,Attraction number 384 in category Museum,08:00:00,Museum,93.0
385,Attr385,City185,Attraction number 385 in category Nature,09:00:00,Nature,93.75
386,Attr386,City186,Attraction number 386 in category Food,10:00:00,Food,94.5
387,Attr387,City187,Attraction number 387 in category Tour,11:00:00,Tour,95.25
388,Attr388,City188,Attraction number 388 in category Water,12:00:00,Water,96.0
389,Attr389,City189,Attraction number 389 in category History,13:00:00,History,96.75
390,Attr390,City190,Attraction number 390 in category Culture,08:00:00,Culture,97.5
391,Attr391,City191,Attraction number 391 in category Adventure,09:00:00,Adventure,98.25
392,Attr392,City192,Attraction number 392 in category Museum,10:00:00,Museum,99.0
393,Attr393,City193,Attraction number 393 in category Nature,11:00:00,Nature,99.75
394,Attr394,City194,Attraction number 394 in category Food,12:00:00,Food,100.5
395,Attr395,City195,Attraction number 395 in category Tour,13:00:00,Tour,101.25
396,Attr396,City196,Attraction number 396 in category Water,08:00:00,Water,102.0
397,Attr397,City197,Attraction number 397 in category History,09:00:00,History,102.75
398,Attr398,City198,Attraction number 398 in category Culture,10:00:00,Culture,103.5
399,Attr399,City199,Attraction number 399 in category Adventure,11:00:00,Adventure,104.25
400,Attr400,City0,Attraction number 400 in category Museum,12:00:00,Museum,105.0
401,Attr401,City1,Attraction number 401 in category Nature,13:00:00,Nature,105.75
402,Attr402,City2,Attraction number 402 in category Food,08:00:00,Food,106.5
403,Attr403,City3,Attraction number 403 in category Tour,09:00:00,Tour,107.25
404,Attr404,City4,Attraction number 404 in category Water,10:00:00,Water,108.0
405,Attr405,City5,Attraction number 405 in category History,11:00:00,History,108.75
406,Attr406,City6,Attraction number 406 in category Culture,12:00:00,Culture,109.5
407,Attr407,City7,Attraction number 407 in category Adventure,13:00:00,Adventure,110.25
408,Attr408,City8,Attraction number 408 in category Museum,08:00:00,Museum,111.0
409,Attr409,City9,Attraction number 409 in category Nature,09:00:00,Nature,111.75
410,Attr410,City10,Attraction number 410 in category Food,10:00:00,Food,112.5
411,Attr411,City11,Attraction number 411 in category Tour,11:00:00,Tour,113.25
412,Attr412,City12,Attraction number 412 in category Water,12:00:00,Water,114.0
413,Attr413,City13,Attraction number 413 in category History,13:00:00,History,114.75
414,Attr414,City14,Attraction number 414 in category Culture,08:00:00,Culture,115.5
415,Attr415,City15,Attraction number 415 in category Adventure,09:00:00,Adventure,116.25
416,Attr416,City16,Attraction number 416 in category Museum,10:00:00,Museum,117.0
417,Attr417,City17,Attraction number 417 in category Nature,11:00:00,Nature,117.75
418,Attr418,City18,Attraction number 418 in category Food,12:00:00,Food,118.5
419,Attr419,City19,Attraction number 419 in category Tour,13:00:00,Tour,119.25
420,Attr420,City20,Attraction number 420 in category Water,08:00:00,Water,120.0
421,Attr421,City21,Attraction number 421 in category History,09:00:00,History,120.75
422,Attr422,City22,Attraction number 422 in category Culture,10:00:00,Culture,121.5
423,Attr423,City23,Attraction number 423 in category Adventure,11:00:00,Adventure,122.25
424,Attr424,City24,Attraction number 424 in category Museum,12:00:00,Museum,123.0
425,Attr425,City25,Attraction number 425 in category Nature,13:00:00,Nature,123.75
426,Attr426,City26,Attraction number 426 in category Food,08:00:00,Food,124.5
427,Attr427,City27,Attraction number 427 in category Tour,09:00:00,Tour,125.25
428,Attr428,City28,Attraction number 428 in category Water,10:00:00,Water,126.0
429,Attr429,City29,Attraction number 429 in category History,11:00:00,History,126.75
430,Attr430,City30,Attraction number 430 in category Culture,12:00:00,Culture,127.5
431,Attr431,City31,Attraction number 431 in category Adventure,13:00:00,Adventure,128.25
432,Attr432,City32,Attraction number 432 in category Museum,08:00:00,Museum,129.0
433,Attr433,City33,Attraction number 433 in category Nature,09:00:00,Nature,129.75
434,Attr434,City34,Attraction number 434 in category Food,10:00:00,Food,130.5
435,Attr435,City35,Attraction number 435 in category Tour,11:00:00,Tour,131.25
436,Attr436,City36,Attraction number 436 in category Water,12:00:00,Water,132.0
437,Attr437,City37,Attraction number 437 in category History,13:00:00,History,132.75
438,Attr438,City38,Attraction number 438 in category Culture,08:00:00,Culture,133.5
439,Attr439,City39,Attraction number 439 in category Adventure,09:00:00,Adventure,134.25
440,Attr440,City40,Attraction number 440 in category Museum,10:00:00,Museum,135.0
441,Attr441,City41,Attraction number 441 in category Nature,11:00:00,Nature,135.75
442,Attr442,City42,Attraction number 442 in category Food,12:00:00,Food,136.5
443,Attr443,City43,Attraction number 443 in category Tour,13:00:00,Tour,137.25
444,Attr444,City44,Attraction number 444 in category Water,08:00:00,Water,138.0
445,Attr445,City45,Attraction number 445 in category History,09:00:00,History,138.75
446,Attr446,City46,Attraction number 446 in category Culture,10:00:00,Culture,139.5
447,Attr447,City47,Attraction number 447 in category Adventure,11:00:00,Adventure,140.25
448,Attr448,City48,Attraction number 448 in category Museum,12:00:00,Museum,141.0
449,Attr449,City49,Attraction number 449 in category Nature,13:00:00,Nature,141.75
450,Attr450,City50,Attraction number 450 in category Food,08:00:00,Food,142.5
451,Attr451,City51,Attraction number 451 in category Tour,09:00:00,Tour,143.25
452,Attr452,City52,Attraction number 452 in category Water,10:00:00,Water,144.0
453,Attr453,City53,Attraction number 453 in category History,11:00:00,History,144.75
454,Attr454,City54,Attraction number 454 in category Culture,12:00:00,Culture,145.5
455,Attr455,City55,Attraction number 455 in category Adventure,13:00:00,Adventure,146.25
456,Attr456,City56,Attraction number 456 in category Museum,08:00:00,Museum,147.0
457,Attr457,City57,Attraction number 457 in category Nature,09:00:00,Nature,147.75
458,Attr458,City58,Attraction number 458 in category Food,10:00:00,Food,148.5
459,Attr459,City59,Attraction number 459 in category Tour,11:00:00,Tour,149.25
460,Attr460,City60,Attraction number 460 in category Water,12:00:00,Water,150.0
461,Attr461,City61,Attraction number 461 in category History,13:00:00,History,150.75
462,Attr462,City62,Attraction number 462 in category Culture,08:00:00,Culture,151.5
463,Attr463,City63,Attraction number 463 in category Adventure,09:00:00,Adventure,152.25
464,Attr464,City64,Attraction number 464 in category Museum,10:00:00,Museum,153.0
465,Attr465,City65,Attraction number 465 in category Nature,11:00:00,Nature,153.75
466,Attr466,City66,Attraction number 466 in category Food,12:00:00,Food,154.5
467,Attr467,City67,Attraction number 467 in category Tour,13:00:00,Tour,155.25
468,Attr468,City68,Attraction number 468 in category Water,08:00:00,Water,156.0
469,Attr469,City69,Attraction number 469 in category History,09:00:00,History,156.75
470,Attr470,City70,Attraction number 470 in category Culture,10:00:00,Culture,157.5
471,Attr471,City71,Attraction number 471 in category Adventure,11:00:00,Adventure,158.25
472,Attr472,City72,Attraction number 472 in category Museum,12:00:00,Museum,159.0
473,Attr473,City73,Attraction number 473 in category Nature,13:00:00,Nature,159.75
474,Attr474,City74,Attraction number 474 in category Food,08:00:00,Food,160.5
475,Attr475,City75,Attraction number 475 in category Tour,09:00:00,Tour,161.25
476,Attr476,City76,Attraction number 476 in category Water,10:00:00,Water,162.0
477,Attr477,City77,Attraction number 477 in category History,11:00:00,History,162.75
478,Attr478,City78,Attraction number 478 in category Culture,12:00:00,Culture,163.5
479,Attr479,City79,Attraction number 479 in category Adventure,13:00:00,Adventure,164.25
480,Attr480,City80,Attraction number 480 in category Museum,08:00:00,Museum,165.0
481,Attr481,City81,Attraction number 481 in category Nature,09:00:00,Nature,165.75
482,Attr482,City82,Attraction number 482 in category Food,10:00:00,Food,166.5
483,Attr483,City83,Attraction number 483 in category Tour,11:00:00,Tour,167.25
484,Attr484,City84,Attraction number 484 in category Water,12:00:00,Water,168.0
485,Attr485,City85,Attraction number 485 in category History,13:00:00,History,168.75
486,Attr486,City86,Attraction number 486 in category Culture,08:00:00,Culture,169.5
487,Attr487,City87,Attraction number 487 in category Adventure,09:00:00,Adventure,170.25
488,Attr488,City88,Attraction number 488 in category Museum,10:00:00,Museum,171.0
489,Attr489,City89,Attraction number 489 in category Nature,11:00:00,Nature,171.75
490,Attr490,City90,Attraction number 490 in category Food,12:00:00,Food,172.5
491,Attr491,City91,Attraction number 491 in category Tour,13:00:00,Tour,173.25
492,Attr492,City92,Attraction number 492 in category Water,08:00:00,Water,174.0
493,Attr493,City93,Attraction number 493 in category History,09:00:00,History,174.75
494,Attr494,City94,Attraction number 494 in category Culture,10:00:00,Culture,175.5
495,Attr495,City95,Attraction number 495 in category Adventure,11:00:00,Adventure,176.25
496,Attr496,City96,Attraction number 496 in category Museum,12:00:00,Museum,177.0
497,Attr497,City97,Attraction number 497 in category Nature,13:00:00,Nature,177.75
498,Attr498,City98,Attraction number 498 in category Food,08:00:00,Food,178.5
499,Attr499,City99,Attraction number 499 in category Tour,09:00:00,Tour,179.25
500,Attr500,City100,Attraction number 500 in category Water,10:00:00,Water,180.0
501,Attr501,City101,Attraction number 501 in category History,11:00:00,History,180.75
502,Attr502,City102,Attraction number 502 in category Culture,12:00:00,Culture,181.5
503,Attr503,City103,Attraction number 503 in category Adventure,13:00:00,Adventure,182.25
504,Attr504,City104,Attraction number 504 in category Museum,08:00:00,Museum,183.0
505,Attr505,City105,Attraction number 505 in category Nature,09:00:00,Nature,183.75
506,Attr506,City106,Attraction number 506 in category Food,10:00:00,Food,184.5
507,Attr507,City107,Attraction number 507 in category Tour,11:00:00,Tour,185.25
508,Attr508,City108,Attraction number 508 in category Water,12:00:00,Water,186.0
509,Attr509,City109,Attraction number 509 in category History,13:00:00,History,186.75
510,Attr510,City110,Attraction number 510 in category Culture,08:00:00,Culture,187.5
511,Attr511,City111,Attraction number 511 in category Adventure,09:00:00,Adventure,188.25
512,Attr512,City112,Attraction number 512 in category Museum,10:00:00,Museum,189.0
513,Attr513,City113,Attraction number 513 in category Nature,11:00:00,Nature,189.75
514,Attr514,City114,Attraction number 514 in category Food,12:00:00,Food,190.5
515,Attr515,City115,Attraction number 515 in category Tour,13:00:00,Tour,191.25
516,Attr516,City116,Attraction number 516 in category Water,08:00:00,Water,192.0
517,Attr517,City117,Attraction number 517 in category History,09:00:00,History,192.75
518,Attr518,City118,Attraction number 518 in category Culture,10:00:00,Culture,193.5
519,Attr519,City119,Attraction number 519 in category Adventure,11:00:00,Adventure,194.25
520,Attr520,City120,Attraction number 520 in category Museum,12:00:00,Museum,195.0
521,Attr521,City121,Attraction number 521 in category Nature,13:00:00,Nature,195.75
522,Attr522,City122,Attraction number 522 in category Food,08:00:00,Food,196.5
523,Attr523,City123,Attraction number 523 in category Tour,09:00:00,Tour,197.25
524,Attr524,City124,Attraction number 524 in category Water,10:00:00,Water,198.0
525,Attr525,City125,Attraction number 525 in category History,11:00:00,History,198.75
526,Attr526,City126,Attraction number 526 in category Culture,12:00:00,Culture,199.5
527,Attr527,City127,Attraction number 527 in category Adventure,13:00:00,Adventure,200.25
528,Attr528,City128,Attraction number 528 in category Museum,08:00:00,Museum,201.0
529,Attr529,City129,Attraction number 529 in category Nature,09:00:00,Nature,201.75
530,Attr530,City130,Attraction number 530 in category Food,10:00:00,Food,202.5
531,Attr531,City131,Attraction number 531 in category Tour,11:00:00,Tour,203.25
532,Attr532,City132,Attraction number 532 in category Water,12:00:00,Water,204.0
533,Attr533,City133,Attraction number 533 in category History,13:00:00,History,204.75
534,Attr534,City134,Attraction number 534 in category Culture,08:00:00,Culture,205.5
535,Attr535,City135,Attraction number 535 in category Adventure,09:00:00,Adventure,206.25
536,Attr536,City136,Attraction number 536 in category Museum,10:00:00,Museum,207.0
537,Attr537,City137,Attraction number 537 in category Nature,11:00:00,Nature,207.75
538,Attr538,City138,Attraction number 538 in category Food,12:00:00,Food,208.5
539,Attr539,City139,Attraction number 539 in category Tour,13:00:00,Tour,209.25
540,Attr540,City140,Attraction number 540 in category Water,08:00:00,Water,210.0
541,Attr541,City141,Attraction number 541 in category History,09:00:00,History,210.75
542,Attr542,City142,Attraction number 542 in category Culture,10:00:00,Culture,211.5
543,Attr543,City143,Attraction number 543 in category Adventure,11:00:00,Adventure,212.25
544,Attr544,City144,Attraction number 544 in category Museum,12:00:00,Museum,213.0
545,Attr545,City145,Attraction number 545 in category Nature,13:00:00,Nature,213.75
546,Attr546,City146,Attraction number 546 in category Food,08:00:00,Food,214.5
547,Attr547,City147,Attraction number 547 in category Tour,09:00:00,Tour,215.25
548,Attr548,City148,Attraction number 548 in category Water,10:00:00,Water,216.0
549,Attr549,City149,Attraction number 549 in category History,11:00:00,History,216.75
